,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath
10760,OSM-VNM-NON_SCHOOL-00018515,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Hòa Đình,,0,non_school,1,urban,train,POINT (11805160.935666578 2412190.8170695007),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018515.jpeg
10761,OSM-VNM-NON_SCHOOL-00000403,OSM,VNM,Viet Nam,Asia,South-eastern Asia,HuongDuong Coffee,,0,non_school,0,urban,train,POINT (12036670.967474444 1817987.2442485867),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000403.jpeg
10762,OSM-VNM-NON_SCHOOL-00001403,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe Asean,,0,non_school,1,urban,train,POINT (11846065.61651704 1178892.711224667),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001403.jpeg
10763,OSM-VNM-NON_SCHOOL-00023202,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11573647.230315521 1141020.1275647867),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023202.jpeg
10764,OSM-VNM-NON_SCHOOL-00006290,OSM,VNM,Viet Nam,Asia,South-eastern Asia,PV Oil,,0,non_school,1,urban,train,POINT (12031757.770428792 1537705.4555994458),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006290.jpeg
10765,OSM-VNM-NON_SCHOOL-00022965,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Sùng Đức,,0,non_school,1,urban,train,POINT (11853812.673839817 1271370.1454413524),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022965.jpeg
10766,OSM-VNM-NON_SCHOOL-00018364,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12045106.758486757 1812977.9377194017),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018364.jpeg
10767,OSM-VNM-NON_SCHOOL-00007001,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12023635.23246357 1567350.2040742626),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007001.jpeg
10768,OSM-VNM-NON_SCHOOL-00006835,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12142469.12284386 1633480.5996793045),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006835.jpeg
10769,OSM-VNM-NON_SCHOOL-00021056,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11962308.65706861 1591514.182165259),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021056.jpeg
10770,OSM-VNM-NON_SCHOOL-00017945,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Jim's corner cafe,,0,non_school,0,urban,train,POINT (12049384.989156924 1811070.4797100862),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017945.jpeg
10771,OSM-VNM-NON_SCHOOL-00013557,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CHXD số 16,,0,non_school,1,urban,train,POINT (11484341.836743562 2584273.146277082),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013557.jpeg
10772,OSM-VNM-NON_SCHOOL-00007952,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nha hang dai moc,,0,non_school,1,urban,train,POINT (11744262.161074739 2082157.3085956583),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007952.jpeg
10773,OSM-VNM-NON_SCHOOL-00005990,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11795923.533001065 2295796.7667510677),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005990.jpeg
10774,OSM-VNM-NON_SCHOOL-00014538,OSM,VNM,Viet Nam,Asia,South-eastern Asia,đl chí dung,,0,non_school,1,urban,train,POINT (12028281.70800928 1570787.1106329523),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014538.jpeg
10775,OSM-VNM-NON_SCHOOL-00023542,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,2,urban,train,POINT (11775184.600546785 2399902.5809508557),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023542.jpeg
10776,OSM-VNM-NON_SCHOOL-00020760,OSM,VNM,Viet Nam,Asia,South-eastern Asia,VIB Thuỵ Khuê,,0,non_school,1,urban,train,POINT (11780725.862159492 2396781.7881553583),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020760.jpeg
10777,OSM-VNM-NON_SCHOOL-00029446,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11570243.97084299 1148728.4190516076),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029446.jpeg
10778,OSM-VNM-NON_SCHOOL-00024370,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11790703.094160821 2448423.1703666463),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024370.jpeg
10779,OSM-VNM-NON_SCHOOL-00018793,OSM,VNM,Viet Nam,Asia,South-eastern Asia,BBQ Un In,,0,non_school,0,urban,train,POINT (12048066.075830007 1812388.6314913405),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018793.jpeg
10780,OSM-VNM-NON_SCHOOL-00021629,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11780627.010451669 2459377.131439539),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021629.jpeg
10782,OSM-VNM-NON_SCHOOL-00012999,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe 163,,0,non_school,1,urban,train,POINT (11936806.140964307 1836748.2679592296),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012999.jpeg
10783,OSM-VNM-NON_SCHOOL-00015681,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Thanh Tuyền ( Nguyễn Thị Thanh Tuyền),,0,non_school,0,urban,train,POINT (12006081.150640886 1411865.2619232),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015681.jpeg
10784,OSM-VNM-NON_SCHOOL-00028822,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thuk don,,0,non_school,1,urban,train,POINT (11919707.57849795 1160625.0998710364),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028822.jpeg
10785,OSM-VNM-NON_SCHOOL-00014898,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11874675.616206838 1211097.4072823129),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014898.jpeg
10786,OSM-VNM-NON_SCHOOL-00023715,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Duy Khánh,,0,non_school,1,urban,train,POINT (11753750.700511487 2100021.359785774),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023715.jpeg
10787,OSM-VNM-NON_SCHOOL-00015999,OSM,VNM,Viet Nam,Asia,South-eastern Asia,2 số dựng xây liệu vật doanhkinh kinh dod kinh Hàng Hang Của,,0,non_school,1,urban,train,POINT (11781092.88252064 2470241.9530850174),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015999.jpeg
10788,OSM-VNM-NON_SCHOOL-00027787,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bệnh viện Tâm thần tỉnh Điện Biên,,0,non_school,1,urban,train,POINT (11469940.65685862 2437695.4633821584),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027787.jpeg
10789,OSM-VNM-NON_SCHOOL-00008751,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QTD nhân dân Tân Hội Đông,,0,non_school,1,urban,train,POINT (11838490.43648805 1175398.0388655583),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008751.jpeg
10790,OSM-VNM-NON_SCHOOL-00023431,OSM,VNM,Viet Nam,Asia,South-eastern Asia,WELLMART Restaurant,,0,non_school,1,urban,train,POINT (12157264.93032367 1368239.5877264019),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023431.jpeg
10791,OSM-VNM-NON_SCHOOL-00025443,OSM,VNM,Viet Nam,Asia,South-eastern Asia,ShaShaBBQ,,0,non_school,1,urban,train,POINT (12076051.907134924 1319085.315023237),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025443.jpeg
10792,OSM-VNM-NON_SCHOOL-00009960,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Huyền Anh,,0,non_school,1,urban,train,POINT (11973853.824097764 1857927.1820502605),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009960.jpeg
10793,OSM-VNM-NON_SCHOOL-00025690,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11792366.429992257 2299400.3441908807),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025690.jpeg
10794,OSM-VNM-NON_SCHOOL-00014589,OSM,VNM,Viet Nam,Asia,South-eastern Asia,"Quán Hương Đồng, Thủy Phương, Hương Thủy, Thừa Thiên Huế",,0,non_school,1,urban,train,POINT (11980750.84578884 1857921.3782557484),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014589.jpeg
10795,OSM-VNM-NON_SCHOOL-00002258,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cơm Trịnh,,0,non_school,1,urban,train,POINT (11783696.534090806 2392225.2200094312),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002258.jpeg
10797,OSM-VNM-NON_SCHOOL-00003331,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sở cảnh sát giao thông phòng cháy chữa cháy,,0,non_school,1,urban,train,POINT (11877127.094033087 2372807.036680585),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003331.jpeg
10798,OSM-VNM-NON_SCHOOL-00014803,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782941.676623734 2394674.850379499),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014803.jpeg
10799,OSM-VNM-NON_SCHOOL-00012672,OSM,VNM,Viet Nam,Asia,South-eastern Asia,trung tâm văn hóa - điện ảnh tĩnh hà tĩnh,,0,non_school,1,urban,train,POINT (11788559.86000458 2077353.690159539),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012672.jpeg
10800,OSM-VNM-NON_SCHOOL-00008938,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11674969.228960142 2572492.89175194),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008938.jpeg
10801,OSM-VNM-NON_SCHOOL-00011759,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Kim Phương Vy,,0,non_school,1,urban,train,POINT (11775337.442207644 1123060.4775853439),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011759.jpeg
10802,OSM-VNM-NON_SCHOOL-00008032,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Ăn Sông Yên,,0,non_school,1,urban,train,POINT (11827557.304019278 1158882.813795883),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008032.jpeg
10803,OSM-VNM-NON_SCHOOL-00011023,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11782784.49350273 2390241.0305104773),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011023.jpeg
10804,OSM-VNM-NON_SCHOOL-00022792,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QA-Thảo Nguyên - - Phước Vĩnh- Phú Giáo-co tủ,,0,non_school,1,urban,train,POINT (11888564.949073114 1265176.8770057147),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022792.jpeg
10805,OSM-VNM-NON_SCHOOL-00015758,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Chí Nguyên,,0,non_school,1,urban,train,POINT (12068420.06548512 1435728.3252930571),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015758.jpeg
10806,OSM-VNM-NON_SCHOOL-00025225,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11816673.374765437 2325399.534829874),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025225.jpeg
10807,OSM-VNM-NON_SCHOOL-00022959,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Không Gian Tím,,0,non_school,0,urban,train,POINT (11917315.656599274 1200878.400109255),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022959.jpeg
10809,OSM-VNM-NON_SCHOOL-00018548,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Cafe Giải Khát Xuân Khải,,0,non_school,1,urban,train,POINT (12072119.10084469 1337919.1174862562),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018548.jpeg
10810,OSM-VNM-NON_SCHOOL-00026418,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tuệ Đức,,0,non_school,1,urban,train,POINT (12034124.311483564 1227058.933548752),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026418.jpeg
10811,OSM-VNM-NON_SCHOOL-00006678,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11769334.872625088 2196568.198686556),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006678.jpeg
10812,OSM-VNM-NON_SCHOOL-00028340,OSM,VNM,Viet Nam,Asia,South-eastern Asia,ACB,,0,non_school,1,urban,train,POINT (12157919.822888006 1547612.3467456375),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028340.jpeg
10813,OSM-VNM-NON_SCHOOL-00025629,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Highlands Coffee,,0,non_school,1,urban,train,POINT (11884337.25745177 1216079.410179664),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025629.jpeg
10815,OSM-VNM-NON_SCHOOL-00023127,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11680997.51334507 1169348.2319131864),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023127.jpeg
10816,OSM-VNM-NON_SCHOOL-00026269,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Lộc Ngân 2,,0,non_school,1,urban,train,POINT (11941308.012491478 1179775.4356838476),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026269.jpeg
10817,OSM-VNM-NON_SCHOOL-00010583,OSM,VNM,Viet Nam,Asia,South-eastern Asia,cty may phú long,,0,non_school,1,urban,train,POINT (12039048.306519823 1229837.3441786638),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010583.jpeg
10818,OSM-VNM-NON_SCHOOL-00011861,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng Hà Phong,,0,non_school,1,urban,train,POINT (11806292.498290496 2412670.595754026),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011861.jpeg
10819,OSM-VNM-NON_SCHOOL-00018924,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quang Trung,,0,non_school,1,urban,train,POINT (11782206.745345518 2376223.7348975344),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018924.jpeg
10820,OSM-VNM-NON_SCHOOL-00006282,OSM,VNM,Viet Nam,Asia,South-eastern Asia,PV Oil,,0,non_school,1,urban,train,POINT (12039231.427082177 1495610.5101335216),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006282.jpeg
10821,OSM-VNM-NON_SCHOOL-00002451,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Xăng dầu số 10,,0,non_school,1,urban,train,POINT (11773146.674628833 1120632.8171989748),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002451.jpeg
10822,OSM-VNM-NON_SCHOOL-00018152,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trà sữa & ăn vặt KISS ME,,0,non_school,1,urban,train,POINT (12021768.515922459 1570350.633261314),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018152.jpeg
10823,OSM-VNM-NON_SCHOOL-00029673,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cửa hàng Xăng dầu,,0,non_school,1,urban,train,POINT (12022312.20031549 1556371.4448195721),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029673.jpeg
10824,OSM-VNM-NON_SCHOOL-00007242,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Military Bank,,0,non_school,1,urban,train,POINT (11573667.713101827 2571266.273885419),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007242.jpeg
10825,OSM-VNM-NON_SCHOOL-00018168,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12155383.074331805 1377385.832440218),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018168.jpeg
10826,OSM-VNM-NON_SCHOOL-00022770,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11887816.214178042 1267973.2550051904),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022770.jpeg
10827,OSM-VNM-NON_SCHOOL-00021364,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12131693.952732526 1666281.7877597606),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021364.jpeg
10828,OSM-VNM-NON_SCHOOL-00021319,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Uyển Nghi ( Hoàng Quốc Thi ),,0,non_school,1,urban,train,POINT (11975949.747470416 1367357.2891235675),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021319.jpeg
10829,OSM-VNM-NON_SCHOOL-00014493,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Bè Sướng loan,,0,non_school,0,urban,train,POINT (11897502.345710944 1342560.1148330432),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014493.jpeg
10830,OSM-VNM-NON_SCHOOL-00001636,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Agribank,,0,non_school,1,urban,train,POINT (11963981.566376252 1865820.103927462),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001636.jpeg
10831,OSM-VNM-NON_SCHOOL-00019784,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11573758.549806312 2570724.807448381),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019784.jpeg
10832,OSM-VNM-NON_SCHOOL-00028697,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ngọc Linh 2,,0,non_school,1,urban,train,POINT (11923684.022028577 1162642.3703877),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028697.jpeg
10833,OSM-VNM-NON_SCHOOL-00003126,OSM,VNM,Viet Nam,Asia,South-eastern Asia,ngân hàng Tmcp An Bình;Trạm thú y,,0,non_school,1,urban,train,POINT (11757787.813164594 1131243.700882637),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00003126.jpeg
10834,OSM-VNM-NON_SCHOOL-00018135,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Duc Thach,,0,non_school,1,urban,train,POINT (11573830.350877875 1140246.380740349),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018135.jpeg
10835,OSM-VNM-NON_SCHOOL-00006437,OSM,VNM,Viet Nam,Asia,South-eastern Asia,KFC,,0,non_school,1,urban,train,POINT (11782629.425452057 2396917.043345546),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006437.jpeg
10837,OSM-VNM-NON_SCHOOL-00015646,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Kim Nhung(Lương Thị Kim Nhung),,0,non_school,1,urban,train,POINT (12008370.65860803 1416974.5936747955),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015646.jpeg
10838,OSM-VNM-NON_SCHOOL-00013321,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tién Hāo,,0,non_school,1,urban,train,POINT (11647532.536703303 1150346.2123105126),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013321.jpeg
10839,OSM-VNM-NON_SCHOOL-00027125,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trà My,,0,non_school,1,urban,train,POINT (11955121.759423506 1180309.6556168497),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027125.jpeg
10840,OSM-VNM-NON_SCHOOL-00010197,OSM,VNM,Viet Nam,Asia,South-eastern Asia,quầy thuốc có bác sỹ khám bệnh,,0,non_school,1,urban,train,POINT (12024139.621076355 1418925.5055715789),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010197.jpeg
10841,OSM-VNM-NON_SCHOOL-00023477,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bún Đậu 3 Nàng,,0,non_school,1,urban,train,POINT (11878902.639911238 1202854.2685482895),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023477.jpeg
10842,OSM-VNM-NON_SCHOOL-00022416,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Phương An ( Trương Thị Hương Lan ),,0,non_school,1,urban,train,POINT (11980587.65141534 1397159.226046218),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022416.jpeg
10843,OSM-VNM-NON_SCHOOL-00027358,OSM,VNM,Viet Nam,Asia,South-eastern Asia,225,,0,non_school,1,urban,train,POINT (11954810.510127248 1180821.6901209662),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027358.jpeg
10844,OSM-VNM-NON_SCHOOL-00019284,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sacombank,,0,non_school,1,urban,train,POINT (11871968.437510237 1205414.1503473637),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019284.jpeg
10845,OSM-VNM-NON_SCHOOL-00023313,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trà Sữa,,0,non_school,1,urban,train,POINT (11679706.429890847 2423226.044169094),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023313.jpeg
10846,OSM-VNM-NON_SCHOOL-00028961,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hoàng Bảo,,0,non_school,1,urban,train,POINT (12054330.357535416 1254299.8112169516),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028961.jpeg
